CTD,Date,T-Surface,T-Bottom,S-Surface,S-Bottom
MS3B,1/1/2019,19.80134066,17.98768878,6.010657877,26.29457625
,1/2/2019,19.7551024,18.00199755,4.544545005,25.75825636
,1/3/2019,19.64331333,18.02206039,6.873947014,25.2060105
,1/4/2019,18.97530635,18.49094685,10.55071306,22.64628124
,1/5/2019,16.9644088,18.58682283,10.45475308,21.45807163
,1/6/2019,15.1958942,17.73619692,7.676643481,27.22815871
,1/7/2019,15.67685044,17.98188098,5.376665195,29.46686689
,1/8/2019,16.38334994,18.2239995,4.796937883,30.3394893
,1/9/2019,16.39748899,18.13840437,7.419863125,29.79024124
,1/10/2019,14.27768139,17.62203821,13.87988317,27.22083799
,1/11/2019,12.27349869,17.6321377,7.735877117,27.09479737
,1/12/2019,13.62924357,17.71621823,14.14790948,28.23694841
,1/13/2019,14.95053776,16.72283753,10.63623871,26.54805199
,1/14/2019,13.7818439,16.48456415,15.69230847,26.51184734
,1/15/2019,12.31143594,16.92643944,11.51146746,29.10642195
,1/16/2019,10.6269412,15.8319641,7.921991348,27.50083526
,1/17/2019,12.54512481,17.03988298,9.177225113,29.60979096
,1/18/2019,15.19987663,16.88764691,14.74260652,29.43639835
,1/19/2019,16.37606641,16.4191726,20.31889566,28.19154453
,1/20/2019,12.97994816,14.5407178,20.25723624,24.41888976
,1/21/2019,12.59686144,14.06144591,20.59112398,26.41673128
,1/22/2019,14.7518038,15.47308695,15.79826848,22.34364335
,1/23/2019,12.76661956,14.82264499,15.70598642,23.14670046
,1/24/2019,11.50344427,14.05446104,8.801573714,24.25207003
,1/25/2019,12.06138122,14.23593009,7.210709035,26.40385596
,1/26/2019,12.48653233,13.92136618,6.411187838,25.99851569
,1/27/2019,13.0558962,13.97842562,9.884067436,25.62141474
,1/28/2019,10.9893955,14.16465541,12.14899141,25.56552577
,1/29/2019,12.54512481,17.03988298,9.177225113,29.60979096
,1/30/2019,15.19987663,16.88764691,14.74260652,29.43639835
,1/31/2019,16.37606641,16.4191726,20.31889566,28.19154453
,2/1/2019,12.35179599,13.82964857,12.18656323,25.53641613
,2/2/2019,13.92830106,13.41188089,9.133450627,23.35939717
,2/3/2019,16.16109625,14.12708326,7.810062031,22.89631295
,2/4/2019,18.97530635,18.49094685,10.55071306,22.64628124
,2/5/2019,17.96618485,14.0268203,9.099378645,23.55276982
,2/6/2019,18.69926349,13.8845017,11.48095942,24.28837419
,2/7/2019,19.16594354,13.9534078,11.87996781,25.21414415
,2/8/2019,18.3882784,14.24768174,13.43807431,25.1073637
,2/9/2019,14.886892,15.12539514,15.37276864,23.6291759
,2/10/2019,14.44117578,15.18975862,12.97790722,23.57466038
,2/11/2019,16.09609946,15.07072043,12.48084871,27.77053531
,2/12/2019,16.88458904,15.13991678,13.47079639,26.56107155
,2/13/2019,15.6279581,15.60660354,13.85652502,24.65958969
,2/14/2019,14.94492193,15.63828603,15.60886486,25.06804578
,2/15/2019,15.9579229,15.72141008,15.90999905,27.74643016
,2/16/2019,17.88487641,15.97399477,16.42118502,27.10775582
,2/17/2019,18.8443799,16.20009613,16.52994696,27.043384
,2/18/2019,18.61951637,16.45009152,17.53585358,27.18957877
,2/19/2019,16.76695617,16.23808499,18.24096485,25.48609861
,2/20/2019,17.57514,16.73938497,18.70810235,21.79621514
,2/21/2019,19.25168188,17.31367819,12.93826528,21.22679488
,2/22/2019,19.68114074,17.15887562,14.35960329,23.38490272
,2/23/2019,20.36066731,16.83943923,12.65171734,24.75053755
,2/24/2019,14.7518038,15.47308695,15.79826848,22.34364335
,2/25/2019,17.98637096,17.53842282,13.36778824,24.65890233
,2/26/2019,17.3918399,17.08557105,9.381397963,25.6077373
,2/27/2019,19.45894925,16.79460812,6.545183678,28.03385727
,2/28/2019,20.47136887,16.99116993,6.25313578,26.87882225
,3/1/2019,20.96675793,17.12414567,6.0551549,26.10578561
,3/2/2019,21.67599829,17.22425199,3.880028466,25.82523712
,3/3/2019,21.53866076,17.33142463,3.741150022,25.6810871
,3/4/2019,19.12491902,17.46264815,7.878625234,25.44360964
,3/5/2019,15.4282579,17.75511503,12.25393609,24.69790308
,3/6/2019,13.08889453,16.7440575,11.73577176,25.39812875
,3/7/2019,12.95333695,16.35158443,4.747977585,26.62854401
,3/8/2019,15.0149949,16.0749838,14.50221574,26.19240022
,3/9/2019,16.92526635,15.90064756,6.038492183,27.100161
,3/10/2019,18.69964314,15.80558109,2.56233825,27.00071637
,3/11/2019,20.88662465,16.06787022,1.599188392,26.44888949
,3/12/2019,19.16138236,16.40126348,4.02643761,25.85439722
,3/13/2019,19.17109815,16.99674598,11.4715988,24.35022553
,3/14/2019,20.01625665,18.09607426,14.79805732,21.4665401
,3/15/2019,20.68506519,18.43075244,11.84245125,21.47200171
,3/16/2019,18.44610063,18.76416906,9.07778732,23.33106359
,3/17/2019,16.56606801,18.40432938,10.41809064,24.35945169
,3/18/2019,16.34482352,18.3355008,12.28594975,25.43754975
,3/19/2019,16.42618064,18.32678032,13.82980231,26.08202759
,3/20/2019,15.72796329,18.16903297,12.0494767,25.73570307
,3/21/2019,15.89304205,17.98514748,15.87181894,25.66473993
,3/22/2019,16.5974621,18.0090119,18.2597065,25.33864013
,3/23/2019,17.13460366,17.90549556,18.58047056,27.21127025
,3/24/2019,17.84606322,17.82920122,16.47664257,29.92597294
,3/25/2019,19.32665658,18.00375168,18.2874711,29.92163618
,3/26/2019,19.56995606,18.27468832,17.85374518,28.75925382
,3/27/2019,18.38740373,18.18205444,21.14552371,30.87816238
,3/28/2019,18.56672661,18.28617676,20.93516302,31.03462346
,3/29/2019,19.04099425,18.47773465,22.00946879,30.49249975
,3/30/2019,19.88264195,18.69769947,22.93959745,29.76738548
,3/31/2019,20.05456948,19.20866648,23.96641986,28.12159252
,4/1/2019,18.06174874,18.99704417,22.38369974,28.05276132
,4/2/2019,17.93215672,18.8099095,22.72622355,26.39348459
,4/3/2019,17.69970886,18.73629022,22.42915169,25.51833749
,4/4/2019,18.37363235,18.74488656,22.12818551,25.04532282
,4/5/2019,20.14817588,18.77715929,21.79899065,24.91959985
,4/6/2019,21.06967123,18.68455394,19.80329355,25.77050877
,4/7/2019,21.35920914,18.63531303,21.05391908,26.74589356
,4/8/2019,21.89544797,18.84720627,22.1483314,26.99076049
,4/9/2019,22.29253348,21.08153868,20.22464379,24.65107004
,4/10/2019,23.42206454,20.61303671,17.73867297,25.8777221
,4/11/2019,23.41901461,20.24970849,18.55582865,27.13301078
,4/12/2019,23.39685901,20.24071074,20.98596064,28.33599981
,4/13/2019,22.93052856,21.01990294,22.99992649,28.16469336
,4/14/2019,22.86442749,22.69875495,23.34684896,24.26840885
,4/15/2019,21.98153122,22.09926685,21.02439499,22.02661761
,4/16/2019,20.74646839,21.6609145,14.07036463,24.71699794
,4/17/2019,21.44879921,20.39302055,13.84487951,29.22362383
,4/18/2019,22.0080901,20.66965079,13.9279927,28.2048792
,4/19/2019,22.15426095,21.73937869,13.70814455,21.52552636
,4/20/2019,20.46175933,21.56454897,16.56636234,20.90585208
,4/21/2019,19.66237243,20.4018364,12.65439232,24.55699476
,4/22/2019,19.75742555,19.14606754,10.28255934,29.95085073
,4/23/2019,21.32031751,19.01466378,8.709410826,30.73114324
,4/24/2019,21.88409813,19.18304189,10.1539947,30.19383518
,4/25/2019,22.081436,19.39365951,10.93093083,29.39045016
,4/26/2019,22.51788799,19.8041211,10.59652909,28.28086344
,4/27/2019,22.23370337,20.30667289,8.824995995,27.54860107
,4/28/2019,22.92218868,20.58141859,8.555567225,27.37946844
,4/29/2019,23.3725183,20.80284119,7.89396894,27.26209648
,4/30/2019,23.98537588,21.05974261,6.271760603,27.08186007
,5/1/2019,24.53150725,21.3596975,7.565208534,26.88707622
,5/2/2019,25.0718929,21.71303042,6.414248347,26.40530618
,5/3/2019,26.09790476,22.01957321,6.572803736,26.0846227
,5/4/2019,25.80092041,22.34616566,7.807551225,25.56832639
,5/5/2019,25.76948579,22.73571332,8.944073717,24.64485383
,5/6/2019,26.07358694,23.03327131,8.947723389,25.47141751
,5/7/2019,26.39986459,23.46453412,10.52672553,27.80554446
,5/8/2019,26.09367204,23.7115016,13.77316761,27.72889137
,5/9/2019,26.03547796,23.78451928,18.63798086,27.33749517
,5/10/2019,26.2395881,23.89139326,19.42347654,26.4595228
,5/11/2019,26.45505174,24.31906199,16.73578465,25.93495162
,5/12/2019,26.64620471,24.82062435,13.45440733,25.09560013
,5/13/2019,26.44686611,25.13148189,14.32533399,24.96618867
,5/14/2019,25.97273763,25.67588361,13.2143087,25.56786116
,5/15/2019,25.63848869,26.15517179,10.76999062,26.721548
,5/16/2019,26.40462327,26.31408079,8.100373665,27.14670952
,5/17/2019,27.04422442,26.44624488,9.154300034,26.88741867
,5/18/2019,27.22773401,26.58701666,12.32137358,26.65965263
,5/19/2019,27.20883505,26.81347473,14.96520909,26.17654443
,5/20/2019,27.39237626,26.87119063,13.7263517,25.86698739
,5/21/2019,27.46466899,26.99320968,14.5614715,25.26325361
,5/22/2019,27.54540324,27.20995164,16.27221457,24.52387969
,5/23/2019,27.84276366,27.40434162,16.25094104,24.24152271
,5/24/2019,28.42407155,27.57128596,16.23596132,23.79459286
,5/25/2019,28.92207877,27.76648426,13.5494568,23.57157286
,5/26/2019,29.55522664,27.95868969,12.80213491,23.4546783
,5/27/2019,29.39563274,28.11530972,13.61725052,23.54262869
,5/28/2019,28.88361653,28.30152893,15.04699524,23.48155904
,5/29/2019,28.77004345,28.46622515,16.37463272,23.70495009
,5/30/2019,28.97143642,28.60990016,16.3768148,24.36662141
,5/31/2019,29.24508111,28.69511517,15.90980252,25.09995461
,6/1/2019,29.66985726,28.85168274,15.30867374,25.12118586
,6/2/2019,30.11780651,29.06254514,14.54056271,25.47475108
,6/3/2019,30.8492043,29.13445203,14.97934298,27.73167483
,6/4/2019,31.01344816,29.23465323,15.91270598,29.34577322
,6/5/2019,30.61232344,29.50574851,16.80943735,28.77446691
,6/6/2019,29.68528557,29.66926773,17.88592116,28.55819027
,6/7/2019,28.98710569,29.79791872,18.93391895,27.17189002
,6/8/2019,28.93074918,29.65074531,19.17973995,26.16378434
,6/9/2019,29.20619329,29.35271351,18.49579851,28.09256935
,6/10/2019,29.20323793,28.99272656,17.30621521,30.54208334
,6/11/2019,29.09412424,28.90471935,19.71960489,31.13038063
,6/12/2019,29.23589476,29.29768737,20.84780574,30.82574383
,6/13/2019,28.84354854,29.5620842,21.28225366,30.44441811
,6/14/2019,28.82184943,29.64151708,21.89045358,30.44641995
,6/15/2019,29.09651772,29.81132873,23.30112823,30.22711746
,6/16/2019,29.7959547,29.88799953,23.25432197,29.82561143
,6/17/2019,30.05242244,29.88449534,23.80646213,29.3354195
,6/18/2019,29.75628845,29.99214005,24.35703524,28.66415207
,6/19/2019,29.35515833,29.7164185,23.22780108,27.02661308
,6/20/2019,29.80260746,29.37016304,23.93173401,25.64233438
,6/21/2019,30.19913618,29.94238639,24.37144764,25.04371723
,6/22/2019,30.34033481,30.23199828,23.22408819,25.05426025
,6/23/2019,30.55442063,30.35306748,23.04106824,26.98400513
,6/24/2019,30.49196394,30.5170397,23.37564659,26.43769439
,6/25/2019,30.70891388,30.25135819,23.04962428,28.2201256
,6/26/2019,30.76956669,30.13898492,22.53350242,31.02537576
,6/27/2019,31.03093902,30.15661907,22.29340363,31.82702971
,6/28/2019,31.07124162,30.33828831,23.4916118,31.3796037
,6/29/2019,30.89745879,30.46068041,23.7204837,30.98504249
,6/30/2019,30.45149716,30.67075658,24.48319109,30.77097408
,7/1/2019,30.59774216,30.86033901,24.88145741,30.36275601
,7/2/2019,30.59496617,30.92990398,24.9720238,29.30615544
,7/3/2019,30.70300055,30.81397494,24.75563852,28.64558005
,7/4/2019,31.25123525,30.65191857,25.07357653,28.93870306
,7/5/2019,31.70515943,30.42134547,24.95765996,29.95850897
,7/6/2019,32.36859314,30.60692533,25.63453682,30.70882996
,7/7/2019,32.20313152,30.96497885,26.84785851,30.5866785
,7/8/2019,31.8905766,31.26643737,27.06401881,30.67308489
,7/9/2019,31.83054884,31.46305283,27.631615,30.77634366
,7/10/2019,32.06137331,31.24498232,27.47298392,31.68702976
,7/11/2019,31.24238332,30.81748573,27.84180427,32.59433691
,7/12/2019,30.0817488,30.12983966,29.07778041,29.27467314
,7/13/2019,29.2873528,29.29468354,29.10610739,29.10304991
,7/14/2019,29.23818247,29.16186817,28.70063329,29.21563808
,7/15/2019,29.51760856,29.24158867,27.659892,29.06936995
,7/16/2019,30.06086,29.81101123,24.83445326,29.05440251
,7/17/2019,30.64294823,29.90513372,22.01337997,29.00726151
,7/18/2019,31.11319168,30.10449258,21.62115033,29.14893222
,7/19/2019,31.4759411,30.36401717,23.33795873,29.51259136
,7/20/2019,31.22670348,30.4865702,24.01569366,29.90537548
,7/21/2019,30.79800391,30.60908564,24.65772533,30.23281129
,7/22/2019,30.43096129,30.750259,25.16609844,30.13239757
,7/23/2019,29.82514302,30.95961873,24.67136359,30.10847433
,7/24/2019,29.54649377,30.93523431,24.19347254,30.24162587
,7/25/2019,29.65405401,30.77291155,24.19666441,30.36154922
,7/26/2019,29.86561378,30.76877538,25.34293509,30.38154292
,7/27/2019,30.31142275,30.76816702,25.87221146,30.60055661
,7/28/2019,30.80706612,30.73567367,25.76516294,30.43348853
,7/29/2019,31.02917655,30.62818074,25.64895487,29.85874613
,7/30/2019,31.01222976,30.49183416,25.48203985,29.33601824
,7/31/2019,31.01912912,30.52709866,25.46023003,28.98705411
,8/1/2019,31.1322368,30.72271283,25.79626536,28.79532377
,8/2/2019,31.17517257,30.92500138,25.84871324,28.77062058
,8/3/2019,31.24671729,31.02217118,25.96813353,28.82127206
,8/4/2019,31.11163084,31.17828059,26.41499583,28.9075683
,8/5/2019,30.66795842,31.32523115,26.73810434,28.92106009
,8/6/2019,30.58037639,31.43905552,27.17716694,28.96245011
,8/7/2019,30.75863036,31.47582301,27.40234526,28.88448795
,8/8/2019,30.96990824,30.95205069,27.68735894,28.2229929
,8/9/2019,31.07531357,30.78221488,27.43224422,30.46232605
,8/10/2019,31.0922544,30.31123304,27.29636947,32.46937434
,8/11/2019,30.96271793,30.19689274,26.96963032,32.84520419
,8/12/2019,31.01026384,30.22028359,26.84506011,32.94731553
,8/13/2019,31.5827376,30.32835325,27.39864556,32.95542002
,8/14/2019,32.01432006,30.46356845,27.95614616,32.95235141
,8/15/2019,32.36191026,30.626345,28.32608024,32.96801599
,8/16/2019,32.62908721,30.80357027,28.43813936,32.94831117
,8/17/2019,32.39808249,31.03364166,29.46339075,32.82378213
,8/18/2019,32.0137581,31.27126853,30.16647641,32.67317661
,8/19/2019,31.3242956,31.54511285,30.1808006,32.3303655
,8/20/2019,30.91487463,31.37597267,30.47785584,31.57019877
,8/21/2019,30.69879921,30.60957209,30.36458548,30.6265138
,8/22/2019,30.61160994,30.46928104,30.15521971,30.55528839
,8/23/2019,30.81589508,30.45029926,30.2607681,30.24169668
,8/24/2019,30.90080516,31.030008,29.95568434,30.64889344
,8/25/2019,31.00318797,31.17749453,29.79621363,30.89388108
,8/26/2019,30.45630232,30.55699897,30.34798996,30.43215235
,8/27/2019,30.07614811,29.90666111,29.93090351,30.21758246
,8/28/2019,30.50238729,30.06390246,29.47606564,30.2974213
,8/29/2019,30.60259215,30.42222945,29.03669063,31.15136043
,8/30/2019,29.88987398,30.66190354,27.12371103,31.85595854
,8/31/2019,29.8759044,30.71180161,23.96310647,31.90284292
,9/1/2019,30.29235117,30.76544182,23.21544131,31.67971492
,9/2/2019,30.26122141,30.78915453,21.01411986,31.47925607
,9/3/2019,30.37661807,30.6651423,22.32582657,31.17195853
,9/4/2019,30.89120952,30.83613261,24.14792728,31.15933077
,9/5/2019,30.82766573,30.98942296,25.10852901,30.76708047
,9/6/2019,30.46605945,31.06344922,26.37492029,30.75260917
,9/7/2019,30.38224236,31.20418803,28.1044759,31.65922292
,9/8/2019,31.15343078,30.91643047,28.7180601,31.74257692
,9/9/2019,31.39697282,30.85136485,29.08463049,31.88486393
,9/10/2019,31.11756309,30.99443046,29.60616112,31.92493137
,9/11/2019,30.81507111,31.07717903,29.70292703,31.83675083
,9/12/2019,30.94522381,31.08497834,29.60530074,31.63554231
,9/13/2019,31.19991438,31.14873187,29.71452324,31.54614433
,9/14/2019,30.83255545,31.26489719,29.0469048,31.39995567
,9/15/2019,30.51538587,31.22454906,28.93282199,31.03018928
,9/16/2019,30.71978434,30.66397039,28.79275147,29.78990054
,9/17/2019,31.0685823,30.73832337,28.16804663,29.79095554
,9/18/2019,30.976288,30.8683637,28.11087251,29.77502116
,9/19/2019,30.56725295,30.77661069,28.24500481,29.6478467
,9/20/2019,30.0486211,30.10459956,29.20220129,29.22114762
,9/21/2019,29.27887718,29.30132063,29.21231906,29.2081972
,9/22/2019,28.97607525,28.9824121,28.96513104,28.96089856
,9/23/2019,28.94690998,28.84153207,28.63395023,28.73274064
,9/24/2019,28.91373809,28.79028559,28.37476651,28.85986876
,9/25/2019,28.9457101,28.71589287,28.42871205,28.96690941
,9/26/2019,29.38277904,29.34967335,28.51423065,30.60543466
,9/27/2019,29.57191356,29.57671316,28.89159966,31.40911341
,9/28/2019,29.43772856,29.67816726,29.13676588,31.23618197
,9/29/2019,29.59054454,29.53667609,29.37512159,29.84404182
,9/30/2019,29.76714214,29.57183441,29.16744979,29.60104609
,10/1/2019,30.00065215,29.83513753,29.12732339,30.42177661
,10/2/2019,30.28929361,30.0329539,29.02637887,30.95623938
,10/3/2019,30.46373709,30.16915337,29.00514658,30.78658009
,10/4/2019,30.71626822,30.31617347,28.79871957,30.55322631
,10/5/2019,30.79479567,30.43655642,28.74277369,30.41472546
,10/6/2019,30.1955382,30.48465498,28.93651064,30.24906015
,10/7/2019,29.79163726,29.80621672,29.12469745,29.16883699
,10/8/2019,29.19864853,29.2391777,29.12637647,29.17560975
,10/9/2019,28.8229266,28.70811216,29.24050641,29.23451185
,10/10/2019,28.40545066,28.42182922,29.21989147,29.2184643
,10/11/2019,28.13115422,28.06389356,29.20405372,29.20001292
,10/12/2019,27.6581831,27.89267731,28.44569429,28.94441589
,10/13/2019,26.62819219,27.51826088,27.22150858,28.87419764
,10/14/2019,26.70354001,27.25302601,26.8359557,28.7827367
,10/15/2019,26.66367229,27.17861215,27.40991632,28.57057754
,10/16/2019,26.89931107,26.92867494,27.96473185,28.00952935
,10/17/2019,25.76400463,26.32900953,28.02537624,28.4480017
,10/18/2019,24.97863889,25.27410118,28.82832289,29.01886988
,10/19/2019,22.79952796,23.49804656,27.1919535,28.50888069
,10/20/2019,23.42127657,23.93832676,27.78733555,29.89488777
,10/21/2019,24.16834744,23.88833197,28.57164129,29.39667972
,10/22/2019,24.31887778,24.19300826,28.59720667,29.53099219
,10/23/2019,22.93687304,23.26986345,28.73494005,29.18736506
,10/24/2019,21.67712696,22.09645732,28.05702988,29.09210356
,10/25/2019,22.32334113,22.21691744,28.02905615,29.4050657
,10/26/2019,23.60010171,23.51641838,28.66564608,28.69214916
,10/27/2019,23.02382104,23.5762833,25.35768151,28.71811803
,10/28/2019,22.55036736,23.69652541,25.13949482,29.11286004
,10/29/2019,22.9511071,23.75921822,26.37468966,28.99609613
,10/30/2019,23.69147968,23.70326193,27.8533779,28.70230031
,10/31/2019,23.38505435,23.82222597,26.05414708,27.79588977
,11/1/2019,20.29351783,20.36790323,27.11199125,27.152692
,11/2/2019,18.17786062,18.84448433,27.09074219,27.85182929
,11/3/2019,16.97154295,17.97732417,26.49063706,28.45389628
,11/4/2019,15.86201803,17.68875662,21.588135,28.27395741
,11/5/2019,17.4829549,18.08533716,19.28465768,28.63358124
,11/6/2019,18.78642305,19.41249402,17.20859234,29.90567565
,11/7/2019,20.82563011,20.10960364,16.3711944,30.24289536
,11/8/2019,20.36103209,20.53128378,18.1156052,30.57776483
,11/9/2019,17.53164462,21.19444958,20.12113778,30.29068414
,11/10/2019,16.82352078,21.29449217,17.18559615,29.72579296
,11/11/2019,17.9907244,21.27956963,19.62989593,29.68842602
,11/12/2019,18.60187244,20.21967936,21.62504053,27.59470638
,11/13/2019,15.7639701,16.27143979,23.38651021,24.21166825
,11/14/2019,14.53835237,17.13754781,24.09646344,28.5731566
,11/15/2019,14.8821046,17.79532202,25.77195422,30.4536825
,11/16/2019,14.60029368,16.10182174,26.94172096,28.63113046
,11/17/2019,14.57070589,14.44476966,26.40582561,27.56287591
,11/18/2019,14.46100895,17.39601096,27.35399183,30.29907711
,11/19/2019,14.49650685,17.8438526,27.17992194,30.81390993
,11/20/2019,15.06930939,17.54536835,26.84503325,30.7383035
,11/21/2019,15.91518005,16.76093006,26.7105267,30.31705038
,11/22/2019,17.48569592,16.57137704,27.14175447,30.08620485
,11/23/2019,19.23564593,17.48889724,26.86417762,29.51643244
,11/24/2019,18.09812323,17.77229126,24.40408778,29.86873134
,11/25/2019,16.67575471,19.18448027,25.10966198,31.00166376
,11/26/2019,17.67153867,19.93420378,27.4079446,32.43620777
,11/27/2019,19.88298535,20.39214547,28.82100789,32.07414643
,11/28/2019,19.54983989,20.5448482,28.47314493,32.21735271
,11/29/2019,19.02534803,20.16965302,27.39527591,31.54764056
,11/30/2019,19.15355341,19.9196732,28.18540398,31.06526637
,12/1/2019,18.25667167,18.32749708,28.24104985,28.27412542
,12/2/2019,16.1631093,16.2288965,28.63763118,28.654356
,12/3/2019,15.57936815,17.99159431,29.34676131,31.65663242
,12/4/2019,14.9385922,17.81224553,28.22604275,32.36264912
,12/5/2019,15.95369959,17.72217758,28.78270348,32.23764952
,12/6/2019,17.69321108,17.10292625,21.96040503,31.66678452
,12/7/2019,17.36128775,16.716441,21.48766796,31.18649952
,12/8/2019,18.56442269,16.68609683,26.2558322,31.07238134
,12/9/2019,19.89456177,16.88263702,26.27596609,30.60625648
,12/10/2019,17.29665629,17.13514034,26.95912409,27.73921625
,12/11/2019,14.75677137,15.35221382,22.90312823,27.95644824
,12/12/2019,15.69562964,15.16959155,21.18712441,28.40862902
,12/13/2019,16.22488221,17.02834789,18.36012177,29.70874977
,12/14/2019,16.96402438,17.2770714,23.19921613,29.77615404
,12/15/2019,18.62192337,17.73362867,26.63657784,29.64585916
,12/16/2019,19.32300878,19.59155528,25.54202763,29.12498323
